,merchant,first_6_digits,payment_ref,amount_eur,card_network,card_type,timestamp,refused_by_bank,bank_country_id,user_id,user_country_id,is_fraud
20178,Shop2,625175.0,a93dcdc0ed04e596,3.85,SchemeB,DEBIT,1460573814,0,6.0,2008685987.0,6.0,0
20179,Shop2,235481.0,9db9fb3b791626a1,25.45,SchemeB,DEBIT,1460522322,0,6.0,1254849581.0,6.0,0
20180,Shop8,740079.0,d7168ff38de734c1,0.0,SchemeF,DEBIT,1460575405,1,6.0,2715996978.0,6.0,0
20181,Shop2,740079.0,d510112b6ba074e9,26.95,SchemeB,DEBIT,1460152872,0,6.0,2437833453.0,6.0,0
20182,Shop8,235481.0,0e84f82260ca368c,0.0,SchemeD,DEBIT,1460184669,0,6.0,2747666013.0,6.0,0
20183,Shop2,154300.0,eb7db57d1b37ef98,16.85,SchemeB,,1460208698,0,6.0,1074696862.0,6.0,0
20184,Shop2,126429.0,3643ec6f56f026da,11.65,SchemeB,DEBIT,1460187749,0,6.0,816278115.0,6.0,0
20185,Shop2,843655.0,6d95d46af9503298,9.3,SchemeB,CREDIT,1460219926,0,6.0,2711619339.0,6.0,0
20186,Shop2,690873.0,5d2242503f2540ae,11.4,SchemeB,PREPAID,1460177346,1,6.0,825752557.0,6.0,0
20187,Shop2,746188.0,e44a65620e4177d9,14.08,SchemeB,CREDIT,1460374711,0,6.0,654119755.0,6.0,0
20188,Shop2,303700.0,09d8774b755b3eed,23.65,SchemeB,DEBIT,1460395655,0,6.0,648892285.0,6.0,0
20189,Shop2,301578.0,fe0e56eec6a059f2,20.05,SchemeB,,1460357962,0,6.0,2150226524.0,6.0,0
20190,Shop2,499244.0,53f1ae91c6491c77,28.0,SchemeB,,1460386584,0,6.0,1905356224.0,6.0,0
20191,Shop2,6119.0,60f135f72e7f6535,16.25,SchemeF,DEBIT,1460401586,0,6.0,1984201927.0,6.0,0
20192,Shop2,769535.0,619f787f40949148,20.0,SchemeB,DEBIT,1460395735,0,6.0,689322479.0,6.0,0
20193,Shop2,934471.0,b151bbc04b85970d,11.58,SchemeB,DEBIT,1460516972,1,6.0,2758980501.0,6.0,0
20194,Shop2,625175.0,0c158e98c9e3cb98,2.25,SchemeB,DEBIT,1460537522,0,6.0,2124859781.0,6.0,0
20195,Shop2,645787.0,32474fa274dd8a58,45.0,SchemeB,DEBIT,1460519389,0,6.0,2746719640.0,6.0,0
20196,Shop2,444858.0,0a35f8553ed487fb,21.98,SchemeB,CREDIT,1460500167,1,6.0,917340058.0,6.0,0
20197,Shop2,983409.0,8fc6a63aefc2c8f5,39.45,SchemeB,DEBIT,1460526093,0,6.0,1686337974.0,6.0,0
20198,Shop2,640891.0,a7e0b4f49961a2f9,31.55,SchemeB,DEBIT,1460503038,0,6.0,2027366023.0,6.0,0
20199,Shop2,303700.0,998b7a0383e15035,7.25,SchemeB,DEBIT,1460507249,0,6.0,2665231256.0,6.0,0
20200,Shop8,740079.0,c5c49e86d8b496d4,0.0,SchemeF,DEBIT,1460533495,0,6.0,1698070801.0,6.0,0
20201,Shop2,422122.0,93008718894ae748,15.85,SchemeB,CREDIT,1460181363,0,6.0,2746179575.0,6.0,1
20202,Shop8,205509.0,1cbba15671962044,0.0,SchemeF,CREDIT,1460186327,0,6.0,2747699301.0,6.0,0
20203,Shop2,511118.0,51ffaceef8859557,11.15,SchemeB,,1460183948,0,6.0,923482681.0,6.0,0
20204,Shop2,934471.0,d4a56c4834322606,1.0,SchemeB,DEBIT,1457355150,0,6.0,2648457904.0,6.0,0
20205,Shop2,253600.0,96a83f675df0fbdc,6.3,SchemeI,CREDIT,1457382135,0,6.0,902867423.0,6.0,0
20206,Shop2,640891.0,5e63f3bcf006d17f,30.95,SchemeB,DEBIT,1457384321,0,6.0,697336315.0,6.0,0
20207,Shop2,805203.0,95981f04c0ca9ebd,8.82,SchemeB,CREDIT,1457305612,0,6.0,1117118498.0,6.0,0
20208,Shop2,250952.0,7a07303bdb8f17ba,21.9,SchemeI,CREDIT,1457338288,0,6.0,1606662199.0,6.0,0
20209,Shop8,448164.0,97504a6319ef57eb,0.0,SchemeD,DEBIT,1457177911,0,6.0,2588585955.0,6.0,0
20210,Shop2,596669.0,fc977c1433fda67b,11.6,SchemeB,,1457198094,0,6.0,1811493696.0,6.0,0
20211,Shop2,349889.0,73bee7a485339235,8.35,SchemeB,DEBIT,1457210735,0,6.0,647573945.0,6.0,0
20212,Shop2,126429.0,1ca58c5c72789f30,32.5,SchemeB,DEBIT,1457275697,0,6.0,1734964583.0,6.0,0
20213,Shop2,196048.0,03082d4c06ec2c71,12.35,SchemeB,DEBIT,1457292498,0,6.0,2231879494.0,6.0,0
20214,Shop2,818455.0,82afcc6284706ebf,10.6,SchemeB,DEBIT,1457292799,0,6.0,742647207.0,6.0,0
20215,Shop2,895194.0,ad43d419d353a349,12.25,SchemeB,DEBIT,1457271764,0,6.0,700000532.0,6.0,0
20216,Shop2,98184.0,062bcec9afd76140,6.0,SchemeB,DEBIT,1457263766,0,6.0,2468768845.0,6.0,0
20217,Shop2,134714.0,68e1e31894bf54a9,8.1,SchemeB,DEBIT,1457583180,0,6.0,2145103783.0,6.0,0
20218,Shop2,740079.0,4ccfe0fdd9772382,17.45,SchemeB,DEBIT,1457628852,0,6.0,1026615607.0,6.0,0
20219,Shop8,206196.0,4234febd4d8a7061,0.0,SchemeF,DEBIT,1457581480,0,6.0,2656004170.0,6.0,0
20220,Shop2,827380.0,285e1e4557e0b753,22.3,SchemeIA,CREDIT,1457584168,0,6.0,2321102824.0,6.0,0
20221,Shop2,767882.0,d1329ed55fd7f59e,12.48,SchemeB,DEBIT,1457565832,0,6.0,2331318113.0,6.0,0
20222,Shop2,196048.0,42dd53a046557071,8.97,SchemeB,DEBIT,1457568495,0,6.0,1706103470.0,6.0,0
20223,Shop2,218227.0,f0a701b980a307ef,34.3,SchemeB,DEBIT,1457569208,0,6.0,1054765675.0,6.0,0
20224,Shop2,196048.0,354795e365564f3d,3.85,SchemeB,DEBIT,1457567032,0,6.0,2267560922.0,6.0,0
20225,Shop2,640891.0,a6e9759cdbfbebb8,9.15,SchemeB,DEBIT,1457567200,0,6.0,1002307084.0,6.0,0
20226,Shop2,989699.0,cb68eb826f3308af,9.9,SchemeB,CREDIT,1457596968,0,6.0,1378437038.0,6.0,0
20227,Shop2,711424.0,437e9190d2f7d651,1.0,SchemeFA,DEBIT,1457576363,0,6.0,2656801915.0,6.0,0
20228,Shop2,934471.0,137e8134ec769f90,11.0,SchemeB,DEBIT,1457386270,0,6.0,2167698813.0,6.0,0
20229,Shop2,369951.0,2604dc16e577beae,10.6,SchemeB,DEBIT,1457345147,0,6.0,2640655609.0,6.0,0
20230,Shop2,235481.0,eda39c369e479d16,25.0,SchemeB,DEBIT,1457357808,0,6.0,2648558786.0,6.0,0
20231,Shop2,98184.0,3231f9558ddfeb3f,14.05,SchemeB,DEBIT,1457374228,0,6.0,1885988999.0,6.0,0
20232,Shop2,303700.0,79af418d4431a038,45.0,SchemeB,DEBIT,1457187666,0,6.0,2527972549.0,6.0,0
20233,Shop2,443155.0,6e1685740dad39db,7.2,SchemeB,CREDIT,1457183417,0,6.0,898696156.0,6.0,0
20234,Shop2,540572.0,1496fd603dbb824d,12.8,SchemeB,CREDIT,1457191379,0,6.0,671971621.0,6.0,0
20235,Shop2,658736.0,48c98c4fb0bf4312,8.1,SchemeB,CREDIT,1457182948,0,6.0,641496718.0,6.0,0
20236,Shop2,934471.0,05fbe82b428827e8,7.65,SchemeB,DEBIT,1457163678,0,6.0,1570151927.0,6.0,0
20237,Shop2,196048.0,07431d2ba759e6bd,1.0,SchemeB,DEBIT,1457202169,0,6.0,2570044492.0,6.0,0
20238,Shop8,303700.0,204aeb70150dea48,0.0,SchemeF,DEBIT,1456957461,0,6.0,2573569707.0,6.0,0
20239,Shop2,640891.0,2f7feb99a63720d9,13.65,SchemeB,DEBIT,1456948507,0,6.0,2204182286.0,6.0,0
20240,Shop8,510455.0,2ea0a0cd9ec1e4f4,0.0,SchemeF,DEBIT,1456932274,0,6.0,2633550278.0,6.0,0
20241,Shop2,126429.0,180f7e1ec8b5ebfe,13.1,SchemeB,DEBIT,1460555086,0,6.0,2106100736.0,6.0,0
20242,Shop8,989699.0,8dc1b502324de12e,0.0,SchemeF,DEFFERED_DEBIT,1460549706,0,6.0,2760771640.0,6.0,0
20243,Shop2,413006.0,d62ac619e54994d9,6.47,SchemeB,DEBIT,1460569965,0,6.0,1160410701.0,6.0,0
20244,Shop2,544277.0,79218dc35850c8e9,10.4,SchemeFA,DEBIT,1460499138,0,6.0,2180800600.0,6.0,0
20245,Shop2,303700.0,8930991196ae2667,6.2,SchemeB,DEBIT,1458572949,0,6.0,2122120384.0,6.0,0
20246,Shop2,658736.0,101da8f3f1004f83,17.95,SchemeB,CREDIT,1458547007,0,6.0,1831073805.0,6.0,0
20247,Shop2,193653.0,e48b8f029f54d333,11.25,SchemeB,CREDIT,1458551232,0,6.0,1506572722.0,6.0,0
20248,Shop2,627917.0,dd4b49ae307bb5b8,1.0,SchemeFA,DEFFERED_DEBIT,1458553415,0,6.0,2689464030.0,6.0,0
20249,Shop2,740079.0,7cfd632f6a386501,14.95,SchemeB,DEBIT,1458585967,0,6.0,2576943581.0,6.0,0
20250,Shop2,638478.0,48f5aa227860d76b,9.45,SchemeB,,1458551365,0,6.0,1306932352.0,6.0,0
20251,Shop2,448164.0,3e76526dc0aa1e6e,1.0,SchemeD,DEBIT,1458494295,1,6.0,2687686494.0,6.0,0
20252,Shop8,510455.0,62a413a5b59a225c,0.0,SchemeF,DEBIT,1458482457,0,6.0,2355028671.0,6.0,0
20253,Shop2,568453.0,be034f83569ae7d8,19.95,SchemeI,CREDIT,1458470162,0,6.0,2251984599.0,6.0,0
20254,Shop2,399331.0,1fac3394bda27ac2,18.75,SchemeD,CREDIT,1458504545,0,6.0,1173498259.0,6.0,0
20255,Shop2,914014.0,2ab3d21b60aa3db3,6.15,SchemeI,CREDIT,1458460152,0,6.0,1032714165.0,6.0,0
20256,Shop8,501271.0,4220baa72705d5fc,0.0,SchemeF,DEBIT,1458485778,0,6.0,2645279409.0,6.0,0
20257,Shop8,591574.0,2049d3bc73563bfc,0.0,SchemeF,DEFFERED_DEBIT,1458462047,0,6.0,2686426832.0,6.0,0
20258,Shop2,970301.0,3bb163ff0479c7f0,18.5,SchemeB,CREDIT,1458500413,0,6.0,768111047.0,6.0,0
20259,Shop2,288362.0,69c6db5a033d8a2f,6.0,SchemeB,DEBIT,1458512065,0,6.0,1047512143.0,6.0,0
20260,Shop2,965678.0,b282ae3a077c9d09,9.83,SchemeB,,1459170568,0,6.0,677575477.0,6.0,0
20261,Shop8,568453.0,c63d89b7f6ff65a9,0.0,SchemeI,CREDIT,1459138998,0,6.0,2416989843.0,6.0,0
20262,Shop2,425226.0,898d8881e9ea12d9,14.61,SchemeB,DEBIT,1459182003,0,6.0,1874753318.0,6.0,0
20263,Shop2,126429.0,e0e934dc940e6c99,3.6,SchemeB,DEBIT,1459169479,0,6.0,1396627982.0,6.0,0
20264,Shop2,318902.0,ebd919c844696dc7,10.3,SchemeB,DEBIT,1459181664,0,6.0,1995243876.0,6.0,0
20265,Shop2,385238.0,e4662adf417cadfb,5.4,SchemeI,CREDIT,1459197234,0,6.0,1339266502.0,6.0,0
20266,Shop2,625175.0,37a799d8d96db816,12.5,SchemeB,DEBIT,1459191753,0,6.0,2622383134.0,6.0,0
20267,Shop2,282205.0,53778e24c84b6eaa,14.74,SchemeD,DEBIT,1459151734,0,6.0,2537883245.0,6.0,0
20268,Shop2,658736.0,736ca81fd578e3be,9.95,SchemeB,CREDIT,1459195464,1,6.0,2703018624.0,6.0,0
20269,Shop7,98184.0,99daab35ed7f1f1d,6.03,SchemeB,DEBIT,1460476749,0,6.0,1027118678.0,6.0,0
20270,Shop2,848374.0,27ff32d345ff76ed,4.76,SchemeB,DEBIT,1460415232,0,6.0,909872755.0,6.0,0
20271,Shop2,370986.0,79f48e3aaa28f7d1,23.05,SchemeB,,1460419370,0,6.0,985590001.0,6.0,0
20272,Shop2,740079.0,a1bf0522fbc76b13,19.43,SchemeB,DEBIT,1460449641,0,6.0,689234320.0,6.0,0
20273,Shop2,430017.0,19a0d4d292a7d181,11.4,SchemeI,CREDIT,1460482758,0,6.0,1459001572.0,6.0,0
20274,Shop2,805203.0,6c29856acb4df3c5,8.35,SchemeB,CREDIT,1460488349,0,6.0,2416986324.0,6.0,0
20275,Shop2,805203.0,9981d23b15df6a3d,8.0,SchemeB,CREDIT,1460463893,0,6.0,1000760185.0,6.0,0
20276,Shop2,565867.0,722a40db710abca1,11.35,SchemeB,,1458055701,0,6.0,2192571130.0,6.0,0
20277,Shop2,168472.0,8f46f2a029f2cfb9,50.0,SchemeI,CREDIT,1458068792,0,6.0,816637932.0,6.0,0
20278,Shop2,445070.0,47309edd69f77b4c,8.17,SchemeI,CREDIT,1458065967,0,6.0,860754908.0,6.0,0
20279,Shop2,253600.0,acd3b0a832755920,17.16,SchemeI,CREDIT,1458042606,0,6.0,1006323560.0,6.0,0
20280,Shop2,124662.0,e3094dcc5fb931ef,6.47,SchemeB,CREDIT,1458046647,0,6.0,2564819187.0,6.0,0
20281,Shop2,255278.0,d75cfe5ab6de1364,23.58,SchemeB,DEBIT,1460496298,0,6.0,1085634336.0,6.0,0
20282,Shop2,111588.0,5a6652b2ec140626,32.35,SchemeB,DEBIT,1460421960,0,6.0,1654714627.0,6.0,0
20283,Shop2,740360.0,12c3d65c042907ec,13.44,SchemeI,CREDIT,1459200458,0,6.0,971926106.0,6.0,0
20284,Shop2,975044.0,9368127862f7ff46,6.3,SchemeB,DEBIT,1459142787,0,6.0,1163671910.0,6.0,0
20285,Shop2,64289.0,30a229662daa4778,20.15,SchemeD,PREPAID,1460463741,0,6.0,697248058.0,6.0,0
20286,Shop2,412575.0,6a2b737ddf55cb48,22.2,SchemeI,CREDIT,1460478791,0,6.0,779384783.0,6.0,0
20287,Shop2,576767.0,6449ad7cc6708403,9.8,SchemeB,DEBIT,1460484841,0,6.0,2009734468.0,6.0,0
20288,Shop2,196048.0,214006f2ad78ef9f,13.9,SchemeB,DEBIT,1460461660,0,6.0,2757411400.0,6.0,0
20289,Shop7,412575.0,816c9f92a3c711a5,25.0,SchemeI,CREDIT,1460467935,0,6.0,1027118678.0,6.0,0
20290,Shop2,954197.0,e112d4e0fe6dd0f6,11.7,SchemeB,CREDIT,1460438228,1,6.0,2655505663.0,6.0,0
20291,Shop2,502793.0,f97f9136952fedcb,45.0,SchemeI,CREDIT,1460462322,0,6.0,789928028.0,6.0,0
20292,Shop2,625175.0,58862b5097448aca,7.2,SchemeB,DEBIT,1460445810,0,6.0,722779487.0,6.0,0
20293,Shop2,363771.0,f1f297e412cfb7c5,1.0,SchemeB,DEBIT,1459200493,0,6.0,2712288854.0,6.0,0
20294,Shop2,266894.0,e10a49e72b61c5f0,23.4,SchemeB,CREDIT,1459121529,0,6.0,669066796.0,6.0,0
20295,Shop8,98184.0,b578682f43f5aec2,0.0,SchemeF,DEBIT,1459122903,0,6.0,2709507119.0,6.0,0
20296,Shop2,4954.0,506e3aa1a3a70e13,36.06,SchemeD,DEBIT,1459151084,0,6.0,1063738287.0,6.0,0
20297,Shop2,343850.0,ddeef2c8d7319aaf,6.0,SchemeB,DEBIT,1459136815,0,6.0,840719428.0,6.0,0
20298,Shop2,625175.0,dc45ae29dd07b646,10.6,SchemeB,DEBIT,1459170378,0,6.0,1095414135.0,6.0,0
20299,Shop2,826546.0,6f555125964b9b0f,8.45,SchemeB,DEBIT,1459196641,0,6.0,1388254998.0,6.0,0
20300,Shop2,301578.0,f3558d374ff4f2c5,11.06,SchemeB,,1459201535,0,6.0,975424669.0,6.0,0
20301,Shop2,640891.0,e080aa1341223951,8.34,SchemeB,DEBIT,1459129272,0,6.0,930659420.0,6.0,0
20302,Shop2,979499.0,e586ff7b09a27d69,8.88,SchemeD,CREDIT,1459156325,0,6.0,669508034.0,6.0,0
20303,Shop2,454664.0,85aa699191b3799e,9.0,SchemeI,CREDIT,1459192470,0,6.0,1003331097.0,6.0,0
20304,Shop2,934471.0,386f7867312d5885,13.62,SchemeB,DEBIT,1459202620,0,6.0,2198005229.0,6.0,0
20305,Shop8,27207.0,13e8a01e471df470,0.0,SchemeF,DEFFERED_DEBIT,1460496194,0,6.0,2759105753.0,6.0,0
20306,Shop2,603681.0,e5c31f56550a03fb,6.0,SchemeFA,DEFFERED_DEBIT,1460417539,0,6.0,874913170.0,6.0,0
20307,Shop2,625175.0,8867766568432f82,8.26,SchemeB,DEBIT,1460446876,1,6.0,646702990.0,6.0,0
20308,Shop2,898036.0,c7e3c2855191611e,0.05,SchemeFA,DEBIT,1460440551,0,6.0,2669646125.0,6.0,0
20309,Shop2,235481.0,8b5f64fc047c3895,1.0,SchemeB,DEBIT,1458068728,0,6.0,2670642061.0,6.0,0
20310,Shop2,207957.0,27c151fafc217678,45.35,SchemeB,,1458036705,0,6.0,677117367.0,6.0,0
20311,Shop2,843655.0,21d696cc1d268f03,6.2,SchemeB,CREDIT,1458081570,0,6.0,2495037742.0,6.0,0
20312,Shop2,126429.0,c131e321baf5af26,18.0,SchemeB,DEBIT,1458023319,0,6.0,681882311.0,6.0,0
20313,Shop2,805203.0,2c84e623cbb47464,2.75,SchemeB,CREDIT,1458065517,0,6.0,2673039567.0,6.0,0
20314,Shop2,303700.0,655b303bcc7e485f,8.2,SchemeB,DEBIT,1460415077,0,6.0,2586495969.0,6.0,0
20315,Shop2,445893.0,02c5ac70ffd813a8,6.0,SchemeB,DEBIT,1460468576,0,6.0,615508159.0,6.0,0
20316,Shop2,321230.0,8d249c5d839a256a,11.25,SchemeB,DEBIT,1460454577,0,6.0,685190990.0,6.0,0
20317,Shop2,369951.0,79b0f776598946ac,12.45,SchemeB,DEBIT,1460497997,0,6.0,1987623553.0,6.0,0
20318,Shop2,4954.0,4c479d6b774492c0,21.25,SchemeD,DEBIT,1460416861,0,6.0,1325537628.0,6.0,0
20319,Shop2,791169.0,15a330ea07ec11c2,0.3,SchemeDA,PREPAID,1460476478,1,6.0,2736210218.0,6.0,0
20320,Shop2,874038.0,d3cd2990f0c5e6be,14.4,SchemeB,,1460461311,0,6.0,2687069146.0,6.0,0
20321,Shop2,968006.0,939cb6a0cc5be939,15.05,SchemeB,DEBIT,1460483109,0,6.0,2036913992.0,6.0,0
20322,Shop2,740079.0,d25f19560e14e01a,6.6,SchemeB,DEBIT,1460496970,0,6.0,1066033805.0,6.0,0
20323,Shop2,746188.0,e05df908a494e059,9.0,SchemeB,CREDIT,1460496074,0,6.0,1080023106.0,6.0,0
20324,Shop8,288362.0,5410c5bd18a2e0f2,0.0,SchemeD,DEBIT,1460498256,0,6.0,1792967732.0,6.0,0
20325,Shop2,989699.0,52a96bcfabf90457,20.1,SchemeB,CREDIT,1460478330,0,6.0,1289976156.0,6.0,0
20326,Shop2,196048.0,eba5f52db72fa9ec,45.5,SchemeB,DEBIT,1460461985,0,6.0,853487582.0,6.0,0
20327,Shop2,64289.0,61a8db8393ecf7d8,1.0,SchemeD,PREPAID,1460470966,0,6.0,2737021921.0,6.0,0
20328,Shop2,625175.0,82684957b6ba5ba7,6.92,SchemeB,DEBIT,1460495146,0,6.0,957539480.0,6.0,0
20329,Shop2,126429.0,8107697dd218d9a3,9.21,SchemeB,DEBIT,1460498220,0,6.0,1045937670.0,6.0,0
20330,Shop2,303700.0,f2f36ce9d4b20b77,11.48,SchemeB,DEBIT,1458031762,0,6.0,1155479014.0,6.0,0
20331,Shop2,225655.0,8d08b53188b8feaf,7.68,SchemeB,DEBIT,1457999915,0,6.0,611875844.0,6.0,0
20332,Shop2,975044.0,de24675d9ffad79f,6.09,SchemeB,DEBIT,1458065274,0,6.0,794102116.0,6.0,0
20333,Shop2,101746.0,74c6c0ad7f444e2e,5.75,SchemeB,CREDIT,1458011347,0,6.0,2671062030.0,6.0,0
20334,Shop2,741299.0,d0c2ec90996e3659,6.12,SchemeB,DEBIT,1458057985,0,6.0,976877234.0,6.0,0
20335,Shop2,126429.0,806ce060bc8ce69a,3.75,SchemeB,DEBIT,1458025470,0,6.0,2346420527.0,6.0,0
20336,Shop2,640891.0,50d93362d847c13e,20.05,SchemeB,DEBIT,1458034397,0,6.0,715252705.0,6.0,0
20337,Shop2,625175.0,1d283cfa65b0c986,18.8,SchemeB,DEBIT,1458074254,0,6.0,1879377448.0,6.0,0
20338,Shop2,975044.0,c7fd4e59f809a3e4,37.0,SchemeB,DEBIT,1458048404,0,6.0,2672163597.0,6.0,0
20339,Shop2,867645.0,114616a4e9e2cf06,5.37,SchemeI,CREDIT,1459178427,0,6.0,1013312389.0,6.0,0
20340,Shop2,448164.0,17092b6bdaa4955f,6.9,SchemeD,DEBIT,1459195424,0,6.0,1033106287.0,6.0,0
20341,Shop2,642010.0,6e394e26e9be1167,3.55,SchemeB,DEBIT,1459146350,0,6.0,1976058554.0,6.0,0
20342,Shop2,730826.0,6abe396640b069bf,7.41,SchemeB,DEBIT,1459198684,0,6.0,2015404379.0,6.0,0
20343,Shop2,877836.0,3ba9ed639f085f3a,16.73,SchemeB,CREDIT,1460464835,0,6.0,1570492050.0,6.0,0
20344,Shop7,965678.0,1cf63c71efaf5ac3,9.8,SchemeB,,1460471535,0,6.0,1027118678.0,6.0,0
20345,Shop2,658736.0,98f95e8a89c0525f,6.7,SchemeB,CREDIT,1460449781,0,6.0,1595431615.0,6.0,0
20346,Shop2,193653.0,1b0c0864de06ef69,11.06,SchemeB,CREDIT,1460497136,0,6.0,841631038.0,6.0,0
20347,Shop2,934471.0,1f4d93947ef4aee2,42.35,SchemeB,DEBIT,1460459309,1,6.0,2740356215.0,6.0,0
20348,Shop8,934471.0,09c63c87635efba5,0.0,SchemeF,DEBIT,1460478097,0,6.0,2758255036.0,6.0,0
20349,Shop2,303700.0,879d01587ddd74b5,2.0,SchemeB,DEBIT,1460496026,0,6.0,654892787.0,6.0,0
20350,Shop2,235481.0,7f46e1c3cab811db,6.75,SchemeB,DEBIT,1460463452,1,6.0,637676709.0,6.0,0
20351,Shop8,934471.0,acae15882cabba73,0.0,SchemeF,DEBIT,1460498189,0,6.0,2759174137.0,6.0,0
20352,Shop2,779761.0,6ac02933ea3bc8e1,31.9,SchemeB,CREDIT,1460494417,0,6.0,2626482550.0,6.0,0
20353,Shop2,253600.0,57f828a13ab3e63c,0.75,SchemeI,CREDIT,1460465234,0,6.0,679203239.0,6.0,0
20354,Shop8,303700.0,9d33035a6bae0469,2.0,SchemeB,DEBIT,1459147730,0,6.0,2710007493.0,6.0,0
20355,Shop2,282694.0,63abd5f8b48a17a8,6.15,SchemeD,DEBIT,1459169214,0,6.0,1982359077.0,6.0,0
20356,Shop2,445070.0,c7ef962fdaf494d6,3.6,SchemeI,CREDIT,1459188481,0,6.0,894302659.0,6.0,0
20357,Shop2,889846.0,f674bd8aaf25a0ab,35.55,SchemeB,DEBIT,1459180857,0,6.0,1198795080.0,6.0,0
20358,Shop2,303700.0,0da72d9c1f386c5a,5.04,SchemeB,DEBIT,1459120121,0,6.0,2630892014.0,6.0,0
20359,Shop2,499298.0,5ff18c77c7f0e896,17.75,SchemeB,CREDIT,1459121328,0,6.0,2417063177.0,6.0,0
20360,Shop2,303700.0,c854926fbbeeb4c5,16.89,SchemeB,DEBIT,1459153786,0,6.0,1112191145.0,6.0,0
20361,Shop2,999124.0,72e2dd18c582741a,10.0,SchemeB,CREDIT,1459186706,0,6.0,639902839.0,6.0,0
20362,Shop2,288362.0,edd287fa38524a81,7.86,SchemeB,DEBIT,1459144487,0,6.0,2170633322.0,6.0,0
20363,Shop2,480105.0,ff59ac9714b88564,11.76,SchemeB,DEBIT,1459120440,0,6.0,1722454284.0,6.0,0
20364,Shop2,934471.0,8de8ee938f830ab2,6.97,SchemeB,DEBIT,1459150715,0,6.0,2147105300.0,6.0,0
20365,Shop2,266894.0,2b9feaccb834d678,13.45,SchemeB,CREDIT,1459126425,0,6.0,931351860.0,6.0,0
20366,Shop2,97655.0,f9284dc5489d0d7a,1.0,SchemeD,PREPAID,1459155566,0,6.0,2704721756.0,6.0,0
20367,Shop2,126429.0,0ea26e3dc36c4396,9.56,SchemeB,DEBIT,1460496340,0,6.0,2207838377.0,6.0,0
20368,Shop2,284905.0,f5486d7ab7a66bbf,9.0,SchemeB,DEBIT,1460487211,0,6.0,1492677819.0,6.0,0
20369,Shop2,818688.0,c9f712f8cc004584,6.2,SchemeB,,1460488366,0,6.0,936686962.0,6.0,0
20370,Shop2,975044.0,ad26e4cda4a102fe,14.85,SchemeB,DEBIT,1460413313,0,6.0,1297159092.0,6.0,0
20371,Shop2,801470.0,cc405933d8ec7e50,12.25,SchemeFA,DEBIT,1460457279,0,6.0,1869792462.0,6.0,0
20372,Shop2,546066.0,d9414f4cac86f15d,17.2,SchemeB,CREDIT,1460478048,0,6.0,1220168152.0,6.0,0
20373,Shop2,843655.0,1e01b4a31deb6fe2,7.9,SchemeB,CREDIT,1460497914,0,6.0,2524420681.0,6.0,0
20374,Shop2,370986.0,db4a117b252d776d,18.95,SchemeB,,1460489248,0,6.0,1210349566.0,6.0,0
20375,Shop2,253600.0,3c2e8e1e74e45389,47.9,SchemeI,CREDIT,1460462801,0,6.0,2248170031.0,6.0,0
20376,Shop2,989699.0,c8ec3cc496a45104,12.3,SchemeB,CREDIT,1460475457,0,6.0,964115012.0,6.0,0
20377,Shop2,934471.0,6671d89f98dbd92c,6.0,SchemeB,DEBIT,1460460332,1,6.0,2126651721.0,6.0,0
20378,Shop2,746188.0,638ce3f9394eb8e8,7.8,SchemeB,CREDIT,1460495005,0,6.0,1696085538.0,6.0,0
20379,Shop2,39329.0,484ba396bf1d9ada,4.62,SchemeD,CREDIT,1460496908,0,6.0,2034766845.0,6.0,0
20380,Shop2,934471.0,a7713bb42844d0f1,1.0,SchemeB,DEBIT,1460494765,0,6.0,2750610907.0,6.0,0
20381,Shop8,282694.0,5bf235074c99b570,0.0,SchemeD,DEBIT,1460462863,0,6.0,2607575071.0,6.0,0
20382,Shop2,843655.0,a7a326c3465843e2,9.65,SchemeB,CREDIT,1460494434,0,6.0,2001020063.0,6.0,0
20383,Shop2,193653.0,a0ecb11911fcaf95,9.78,SchemeF,CREDIT,1460455690,0,6.0,842210119.0,6.0,0
20384,Shop2,989699.0,b9493d4b6f8839d5,5.95,SchemeB,CREDIT,1460490923,0,6.0,698364125.0,6.0,0
20385,Shop2,126429.0,fa2a552c3b283638,4.82,SchemeB,DEBIT,1460461097,0,6.0,2548912946.0,6.0,0
20386,Shop2,568453.0,1a77a65f35e7550a,5.85,SchemeI,CREDIT,1460442224,0,6.0,2302782831.0,6.0,0
20387,Shop2,193653.0,9017d0da0aa09dcd,6.25,SchemeB,CREDIT,1460461738,0,6.0,2236516083.0,6.0,0
20388,Shop2,625175.0,ea1bdc167389f6d1,6.6,SchemeB,DEBIT,1460486019,0,6.0,1812077721.0,6.0,0
20389,Shop2,542125.0,f530508de7d1e933,11.25,SchemeB,CREDIT,1459169804,0,6.0,2322593025.0,6.0,0
20390,Shop2,196048.0,f6182aed329a82b0,27.1,SchemeB,DEBIT,1459202937,0,6.0,2471420592.0,6.0,0
20391,Shop2,235481.0,a2659bedc9043cf8,7.05,SchemeB,DEBIT,1459200404,0,6.0,1126225249.0,6.0,0
20392,Shop2,658736.0,d411641c996e0cd1,5.01,SchemeB,CREDIT,1459178423,0,6.0,701217947.0,6.0,0
20393,Shop2,161187.0,e61b628e63ba8056,3.28,SchemeI,CREDIT,1459156211,0,6.0,1285495019.0,6.0,0
